Date,Count,Date,Census_Tracts,PoliceDistrict
2017-11-26,69,2017-11-26,203.0,Southeastern
2017-12-03,75,2017-12-03,203.0,Southeastern
2017-12-10,69,2017-12-10,203.0,Southeastern
2017-12-17,67,2017-12-17,203.0,Southeastern
2017-12-24,82,2017-12-24,203.0,Southeastern
2017-12-31,56,2017-12-31,203.0,Southeastern
2018-01-07,57,2018-01-07,203.0,Southeastern
2018-01-14,63,2018-01-14,203.0,Southeastern
2018-01-21,86,2018-01-21,203.0,Southeastern
2018-01-28,56,2018-01-28,203.0,Southeastern
2018-02-04,68,2018-02-04,203.0,Southeastern
2018-02-11,58,2018-02-11,203.0,Southeastern
2018-02-18,92,2018-02-18,203.0,Southeastern
2018-02-25,70,2018-02-25,203.0,Southeastern
2018-03-04,79,2018-03-04,203.0,Southeastern
2018-03-11,75,2018-03-11,203.0,Southeastern
2018-03-18,76,2018-03-18,203.0,Southeastern
2018-03-25,56,2018-03-25,203.0,Southeastern
2018-04-01,90,2018-04-01,203.0,Southeastern
2018-04-08,94,2018-04-08,203.0,Southeastern
2018-04-15,82,2018-04-15,203.0,Southeastern
2018-04-22,93,2018-04-22,203.0,Southeastern
2018-04-29,91,2018-04-29,203.0,Southeastern
2018-05-06,84,2018-05-06,203.0,Southeastern
2018-05-13,74,2018-05-13,203.0,Southeastern
2018-05-20,58,2018-05-20,203.0,Southeastern
2018-05-27,69,2018-05-27,203.0,Southeastern
2018-06-03,69,2018-06-03,203.0,Southeastern
2018-06-10,79,2018-06-10,203.0,Southeastern
2018-06-17,77,2018-06-17,203.0,Southeastern
2018-06-24,67,2018-06-24,203.0,Southeastern
2018-07-01,83,2018-07-01,203.0,Southeastern
2018-07-08,107,2018-07-08,203.0,Southeastern
2018-07-15,94,2018-07-15,203.0,Southeastern
2018-07-22,104,2018-07-22,203.0,Southeastern
2018-07-29,95,2018-07-29,203.0,Southeastern
2018-08-05,83,2018-08-05,203.0,Southeastern
2018-08-12,75,2018-08-12,203.0,Southeastern
2018-08-19,79,2018-08-19,203.0,Southeastern
2018-08-26,87,2018-08-26,203.0,Southeastern
2018-09-02,70,2018-09-02,203.0,Southeastern
2018-09-09,108,2018-09-09,203.0,Southeastern
2018-09-16,65,2018-09-16,203.0,Southeastern
2018-09-23,57,2018-09-23,203.0,Southeastern
2018-09-30,75,2018-09-30,203.0,Southeastern
2018-10-07,76,2018-10-07,203.0,Southeastern
2018-10-14,102,2018-10-14,203.0,Southeastern
2018-10-21,79,2018-10-21,203.0,Southeastern
2018-10-28,82,2018-10-28,203.0,Southeastern
2018-11-04,78,2018-11-04,203.0,Southeastern
2018-11-11,54,2018-11-11,203.0,Southeastern
2018-11-18,67,2018-11-18,203.0,Southeastern
2018-11-25,65,2018-11-25,203.0,Southeastern
2018-12-02,83,2018-12-02,203.0,Southeastern
2018-12-09,65,2018-12-09,203.0,Southeastern
2018-12-16,72,2018-12-16,203.0,Southeastern
2018-12-23,62,2018-12-23,203.0,Southeastern
2018-12-30,48,2018-12-30,203.0,Southeastern
2019-01-06,9,2019-01-06,203.0,Southeastern
2013-07-07,23,2013-07-07,2502.03,Southern
2013-07-14,25,2013-07-14,2502.03,Southern
2013-07-21,24,2013-07-21,2502.03,Southern
2013-07-28,28,2013-07-28,2502.03,Southern
2013-08-04,36,2013-08-04,2502.03,Southern
2013-08-11,33,2013-08-11,2502.03,Southern
2013-08-18,36,2013-08-18,2502.03,Southern
2013-08-25,33,2013-08-25,2502.03,Southern
2013-09-01,29,2013-09-01,2502.03,Southern
2013-09-08,31,2013-09-08,2502.03,Southern
2013-09-15,35,2013-09-15,2502.03,Southern
2013-09-22,22,2013-09-22,2502.03,Southern
2013-09-29,28,2013-09-29,2502.03,Southern
2013-10-06,27,2013-10-06,2502.03,Southern
2013-10-13,31,2013-10-13,2502.03,Southern
2013-10-20,32,2013-10-20,2502.03,Southern
2013-10-27,21,2013-10-27,2502.03,Southern
2013-11-03,25,2013-11-03,2502.03,Southern
2013-11-10,23,2013-11-10,2502.03,Southern
2013-11-17,28,2013-11-17,2502.03,Southern
2013-11-24,39,2013-11-24,2502.03,Southern
2013-12-01,36,2013-12-01,2502.03,Southern
2013-12-08,35,2013-12-08,2502.03,Southern
2013-12-15,48,2013-12-15,2502.03,Southern
2013-12-22,11,2013-12-22,2502.03,Southern
2013-12-29,25,2013-12-29,2502.03,Southern
2014-01-05,21,2014-01-05,2502.03,Southern
2014-01-12,17,2014-01-12,2502.03,Southern
2014-01-19,29,2014-01-19,2502.03,Southern
2014-01-26,20,2014-01-26,2502.03,Southern
2014-02-02,40,2014-02-02,2502.03,Southern
2014-02-09,39,2014-02-09,2502.03,Southern
2014-02-16,36,2014-02-16,2502.03,Southern
2014-02-23,30,2014-02-23,2502.03,Southern
2014-03-02,27,2014-03-02,2502.03,Southern
2014-03-09,37,2014-03-09,2502.03,Southern
2014-03-16,25,2014-03-16,2502.03,Southern
2014-03-23,21,2014-03-23,2502.03,Southern
2014-03-30,31,2014-03-30,2502.03,Southern
2014-04-06,37,2014-04-06,2502.03,Southern
2014-04-13,29,2014-04-13,2502.03,Southern
2014-04-20,34,2014-04-20,2502.03,Southern
2014-04-27,39,2014-04-27,2502.03,Southern
2014-05-04,26,2014-05-04,2502.03,Southern
2014-05-11,30,2014-05-11,2502.03,Southern
2014-05-18,26,2014-05-18,2502.03,Southern
2014-05-25,34,2014-05-25,2502.03,Southern
2014-06-01,26,2014-06-01,2502.03,Southern
2014-06-08,32,2014-06-08,2502.03,Southern
2014-06-15,31,2014-06-15,2502.03,Southern
2014-06-22,34,2014-06-22,2502.03,Southern
2014-06-29,33,2014-06-29,2502.03,Southern
2014-07-06,46,2014-07-06,2502.03,Southern
2014-07-13,27,2014-07-13,2502.03,Southern
2014-07-20,19,2014-07-20,2502.03,Southern
2014-07-27,33,2014-07-27,2502.03,Southern
2014-08-03,29,2014-08-03,2502.03,Southern
2014-08-10,39,2014-08-10,2502.03,Southern
2014-08-17,36,2014-08-17,2502.03,Southern
2014-08-24,15,2014-08-24,2502.03,Southern
2014-08-31,24,2014-08-31,2502.03,Southern
2014-09-07,30,2014-09-07,2502.03,Southern
2014-09-14,22,2014-09-14,2502.03,Southern
2014-09-21,32,2014-09-21,2502.03,Southern
2014-09-28,39,2014-09-28,2502.03,Southern
2014-10-05,28,2014-10-05,2502.03,Southern
2014-10-12,31,2014-10-12,2502.03,Southern
2014-10-19,27,2014-10-19,2502.03,Southern
2014-10-26,15,2014-10-26,2502.03,Southern
2014-11-02,19,2014-11-02,2502.03,Southern
2014-11-09,23,2014-11-09,2502.03,Southern
2014-11-16,22,2014-11-16,2502.03,Southern
2014-11-23,29,2014-11-23,2502.03,Southern
2014-11-30,28,2014-11-30,2502.03,Southern
2014-12-07,25,2014-12-07,2502.03,Southern
2014-12-14,27,2014-12-14,2502.03,Southern
2014-12-21,22,2014-12-21,2502.03,Southern
2014-12-28,30,2014-12-28,2502.03,Southern
2015-01-04,24,2015-01-04,2502.03,Southern
2015-01-11,31,2015-01-11,2502.03,Southern
2015-01-18,36,2015-01-18,2502.03,Southern
2015-01-25,17,2015-01-25,2502.03,Southern
2015-02-01,41,2015-02-01,2502.03,Southern
2015-02-08,25,2015-02-08,2502.03,Southern
2015-02-15,24,2015-02-15,2502.03,Southern
2015-02-22,25,2015-02-22,2502.03,Southern
2015-03-01,30,2015-03-01,2502.03,Southern
2015-03-08,36,2015-03-08,2502.03,Southern
2015-03-15,52,2015-03-15,2502.03,Southern
2015-03-22,52,2015-03-22,2502.03,Southern
2015-03-29,38,2015-03-29,2502.03,Southern
2015-04-05,35,2015-04-05,2502.03,Southern
2015-04-12,28,2015-04-12,2502.03,Southern
2015-04-19,43,2015-04-19,2502.03,Southern
2015-04-26,38,2015-04-26,2502.03,Southern
2015-05-03,55,2015-05-03,2502.03,Southern
2015-05-10,24,2015-05-10,2502.03,Southern
2015-05-17,45,2015-05-17,2502.03,Southern
2015-05-24,36,2015-05-24,2502.03,Southern
2015-05-31,43,2015-05-31,2502.03,Southern
2015-06-07,45,2015-06-07,2502.03,Southern
2015-06-14,40,2015-06-14,2502.03,Southern
2015-06-21,36,2015-06-21,2502.03,Southern
2015-06-28,47,2015-06-28,2502.03,Southern
2015-07-05,44,2015-07-05,2502.03,Southern
2015-07-12,44,2015-07-12,2502.03,Southern
2015-07-19,41,2015-07-19,2502.03,Southern
2015-07-26,46,2015-07-26,2502.03,Southern
2015-08-02,57,2015-08-02,2502.03,Southern
2015-08-09,56,2015-08-09,2502.03,Southern
2015-08-16,56,2015-08-16,2502.03,Southern
2015-08-23,44,2015-08-23,2502.03,Southern
2015-08-30,47,2015-08-30,2502.03,Southern
2015-09-06,41,2015-09-06,2502.03,Southern
2015-09-13,51,2015-09-13,2502.03,Southern
2015-09-20,47,2015-09-20,2502.03,Southern
2015-09-27,68,2015-09-27,2502.03,Southern
2015-10-04,30,2015-10-04,2502.03,Southern
2015-10-11,43,2015-10-11,2502.03,Southern
2015-10-18,47,2015-10-18,2502.03,Southern
2015-10-25,58,2015-10-25,2502.03,Southern
2015-11-01,33,2015-11-01,2502.03,Southern
2015-11-08,48,2015-11-08,2502.03,Southern
2015-11-15,35,2015-11-15,2502.03,Southern
2015-11-22,42,2015-11-22,2502.03,Southern
2015-11-29,28,2015-11-29,2502.03,Southern
2015-12-06,28,2015-12-06,2502.03,Southern
2015-12-13,37,2015-12-13,2502.03,Southern
2015-12-20,44,2015-12-20,2502.03,Southern
2015-12-27,21,2015-12-27,2502.03,Southern
2016-01-03,36,2016-01-03,2502.03,Southern
2016-01-10,35,2016-01-10,2502.03,Southern
2016-01-17,50,2016-01-17,2502.03,Southern
2016-01-24,31,2016-01-24,2502.03,Southern
2016-01-31,43,2016-01-31,2502.03,Southern
2016-02-07,27,2016-02-07,2502.03,Southern
2016-02-14,32,2016-02-14,2502.03,Southern
2016-02-21,44,2016-02-21,2502.03,Southern
2016-02-28,45,2016-02-28,2502.03,Southern
2016-03-06,34,2016-03-06,2502.03,Southern
2016-03-13,37,2016-03-13,2502.03,Southern
2016-03-20,43,2016-03-20,2502.03,Southern
2016-03-27,36,2016-03-27,2502.03,Southern
2016-04-03,44,2016-04-03,2502.03,Southern
2016-04-10,42,2016-04-10,2502.03,Southern
2016-04-17,54,2016-04-17,2502.03,Southern
2016-04-24,52,2016-04-24,2502.03,Southern
2016-05-01,42,2016-05-01,2502.03,Southern
2016-05-08,49,2016-05-08,2502.03,Southern
2016-05-15,45,2016-05-15,2502.03,Southern
2016-05-22,44,2016-05-22,2502.03,Southern
2016-05-29,40,2016-05-29,2502.03,Southern
2016-06-05,27,2016-06-05,2502.03,Southern
2016-06-12,37,2016-06-12,2502.03,Southern
2016-06-19,34,2016-06-19,2502.03,Southern
2016-06-26,30,2016-06-26,2502.03,Southern
2016-07-03,107,2016-07-03,2502.03,Southern
2016-07-10,54,2016-07-10,2502.03,Southern
2016-07-17,46,2016-07-17,2502.03,Southern
2016-07-24,52,2016-07-24,2502.03,Southern
2016-07-31,43,2016-07-31,2502.03,Southern
2016-08-07,50,2016-08-07,2502.03,Southern
2016-08-14,43,2016-08-14,2502.03,Southern
2016-08-21,38,2016-08-21,2502.03,Southern
2016-08-28,55,2016-08-28,2502.03,Southern
2016-09-04,39,2016-09-04,2502.03,Southern
2016-09-11,30,2016-09-11,2502.03,Southern
2016-09-18,32,2016-09-18,2502.03,Southern
2016-09-25,29,2016-09-25,2502.03,Southern
2016-10-02,29,2016-10-02,2502.03,Southern
2016-10-09,49,2016-10-09,2502.03,Southern
2016-10-16,46,2016-10-16,2502.03,Southern
2016-10-23,49,2016-10-23,2502.03,Southern
2016-10-30,44,2016-10-30,2502.03,Southern
2016-11-06,23,2016-11-06,2502.03,Southern
2016-11-13,21,2016-11-13,2502.03,Southern
2016-11-20,40,2016-11-20,2502.03,Southern
2016-11-27,40,2016-11-27,2502.03,Southern
2016-12-04,34,2016-12-04,2502.03,Southern
2016-12-11,41,2016-12-11,2502.03,Southern
2016-12-18,24,2016-12-18,2502.03,Southern
2016-12-25,29,2016-12-25,2502.03,Southern
2017-01-01,42,2017-01-01,2502.03,Southern
2017-01-08,34,2017-01-08,2502.03,Southern
2017-01-15,37,2017-01-15,2502.03,Southern
2017-01-22,38,2017-01-22,2502.03,Southern
2017-01-29,42,2017-01-29,2502.03,Southern
2017-02-05,31,2017-02-05,2502.03,Southern
2017-02-12,49,2017-02-12,2502.03,Southern
2017-02-19,47,2017-02-19,2502.03,Southern
2017-02-26,60,2017-02-26,2502.03,Southern
2017-03-05,28,2017-03-05,2502.03,Southern
2017-03-12,57,2017-03-12,2502.03,Southern
2017-03-19,32,2017-03-19,2502.03,Southern
2017-03-26,39,2017-03-26,2502.03,Southern
2017-04-02,25,2017-04-02,2502.03,Southern
2017-04-09,36,2017-04-09,2502.03,Southern
2017-04-16,44,2017-04-16,2502.03,Southern
2017-04-23,31,2017-04-23,2502.03,Southern
2017-04-30,50,2017-04-30,2502.03,Southern
2017-05-07,56,2017-05-07,2502.03,Southern
2017-05-14,45,2017-05-14,2502.03,Southern
2017-05-21,46,2017-05-21,2502.03,Southern
2017-05-28,27,2017-05-28,2502.03,Southern
2017-06-04,50,2017-06-04,2502.03,Southern
2017-06-11,39,2017-06-11,2502.03,Southern
2017-06-18,44,2017-06-18,2502.03,Southern
2017-06-25,38,2017-06-25,2502.03,Southern
2017-07-02,51,2017-07-02,2502.03,Southern
2017-07-09,33,2017-07-09,2502.03,Southern
2017-07-16,55,2017-07-16,2502.03,Southern
2017-07-23,33,2017-07-23,2502.03,Southern
2017-07-30,53,2017-07-30,2502.03,Southern
2017-08-06,34,2017-08-06,2502.03,Southern
2017-08-13,50,2017-08-13,2502.03,Southern
2017-08-20,38,2017-08-20,2502.03,Southern
2017-08-27,30,2017-08-27,2502.03,Southern
2017-09-03,36,2017-09-03,2502.03,Southern
2017-09-10,48,2017-09-10,2502.03,Southern
2017-09-17,48,2017-09-17,2502.03,Southern
2017-09-24,29,2017-09-24,2502.03,Southern
2017-10-01,46,2017-10-01,2502.03,Southern
2017-10-08,28,2017-10-08,2502.03,Southern
2017-10-15,48,2017-10-15,2502.03,Southern
2017-10-22,44,2017-10-22,2502.03,Southern
2017-10-29,40,2017-10-29,2502.03,Southern
2017-11-05,33,2017-11-05,2502.03,Southern
2017-11-12,32,2017-11-12,2502.03,Southern
2017-11-19,30,2017-11-19,2502.03,Southern
2017-11-26,25,2017-11-26,2502.03,Southern
2017-12-03,27,2017-12-03,2502.03,Southern
2017-12-10,29,2017-12-10,2502.03,Southern
2017-12-17,44,2017-12-17,2502.03,Southern
2017-12-24,43,2017-12-24,2502.03,Southern
2017-12-31,35,2017-12-31,2502.03,Southern
2018-01-07,23,2018-01-07,2502.03,Southern
2018-01-14,32,2018-01-14,2502.03,Southern
2018-01-21,39,2018-01-21,2502.03,Southern
2018-01-28,46,2018-01-28,2502.03,Southern
2018-02-04,68,2018-02-04,2502.03,Southern
2018-02-11,34,2018-02-11,2502.03,Southern
2018-02-18,30,2018-02-18,2502.03,Southern
2018-02-25,27,2018-02-25,2502.03,Southern
2018-03-04,45,2018-03-04,2502.03,Southern
2018-03-11,52,2018-03-11,2502.03,Southern
2018-03-18,32,2018-03-18,2502.03,Southern
2018-03-25,37,2018-03-25,2502.03,Southern
2018-04-01,39,2018-04-01,2502.03,Southern
2018-04-08,35,2018-04-08,2502.03,Southern
2018-04-15,39,2018-04-15,2502.03,Southern
2018-04-22,35,2018-04-22,2502.03,Southern
2018-04-29,64,2018-04-29,2502.03,Southern
2018-05-06,36,2018-05-06,2502.03,Southern
2018-05-13,42,2018-05-13,2502.03,Southern
2018-05-20,56,2018-05-20,2502.03,Southern
2018-05-27,46,2018-05-27,2502.03,Southern
2018-06-03,53,2018-06-03,2502.03,Southern
2018-06-10,52,2018-06-10,2502.03,Southern
2018-06-17,43,2018-06-17,2502.03,Southern
2018-06-24,50,2018-06-24,2502.03,Southern
2018-07-01,55,2018-07-01,2502.03,Southern
2018-07-08,27,2018-07-08,2502.03,Southern
2018-07-15,51,2018-07-15,2502.03,Southern
2018-07-22,47,2018-07-22,2502.03,Southern
2018-07-29,46,2018-07-29,2502.03,Southern
2018-08-05,47,2018-08-05,2502.03,Southern
2018-08-12,45,2018-08-12,2502.03,Southern
2018-08-19,45,2018-08-19,2502.03,Southern
2018-08-26,49,2018-08-26,2502.03,Southern
2018-09-02,52,2018-09-02,2502.03,Southern
2018-09-09,41,2018-09-09,2502.03,Southern
2018-09-16,58,2018-09-16,2502.03,Southern
2018-09-23,40,2018-09-23,2502.03,Southern
2018-09-30,37,2018-09-30,2502.03,Southern
2018-10-07,61,2018-10-07,2502.03,Southern
2018-10-14,55,2018-10-14,2502.03,Southern
2018-10-21,65,2018-10-21,2502.03,Southern
2018-10-28,46,2018-10-28,2502.03,Southern
2018-11-04,56,2018-11-04,2502.03,Southern
2018-11-11,41,2018-11-11,2502.03,Southern
2018-11-18,47,2018-11-18,2502.03,Southern
2018-11-25,49,2018-11-25,2502.03,Southern
2018-12-02,71,2018-12-02,2502.03,Southern
2018-12-09,55,2018-12-09,2502.03,Southern
2018-12-16,46,2018-12-16,2502.03,Southern
2018-12-23,42,2018-12-23,2502.03,Southern
2018-12-30,26,2018-12-30,2502.03,Southern
2019-01-06,7,2019-01-06,2502.03,Southern
2013-07-07,66,2013-07-07,1607.0,Southwestern
2013-07-14,69,2013-07-14,1607.0,Southwestern
2013-07-21,53,2013-07-21,1607.0,Southwestern
2013-07-28,71,2013-07-28,1607.0,Southwestern
2013-08-04,66,2013-08-04,1607.0,Southwestern
2013-08-11,74,2013-08-11,1607.0,Southwestern
2013-08-18,110,2013-08-18,1607.0,Southwestern
2013-08-25,64,2013-08-25,1607.0,Southwestern
2013-09-01,57,2013-09-01,1607.0,Southwestern
2013-09-08,51,2013-09-08,1607.0,Southwestern
2013-09-15,59,2013-09-15,1607.0,Southwestern
2013-09-22,53,2013-09-22,1607.0,Southwestern
2013-09-29,56,2013-09-29,1607.0,Southwestern
2013-10-06,64,2013-10-06,1607.0,Southwestern
2013-10-13,60,2013-10-13,1607.0,Southwestern
2013-10-20,72,2013-10-20,1607.0,Southwestern
2013-10-27,65,2013-10-27,1607.0,Southwestern
2013-11-03,67,2013-11-03,1607.0,Southwestern
2013-11-10,55,2013-11-10,1607.0,Southwestern
2013-11-17,68,2013-11-17,1607.0,Southwestern
2013-11-24,62,2013-11-24,1607.0,Southwestern
2013-12-01,47,2013-12-01,1607.0,Southwestern
2013-12-08,59,2013-12-08,1607.0,Southwestern
2013-12-15,57,2013-12-15,1607.0,Southwestern
2013-12-22,73,2013-12-22,1607.0,Southwestern
2013-12-29,46,2013-12-29,1607.0,Southwestern
2014-01-05,57,2014-01-05,1607.0,Southwestern
2014-01-12,54,2014-01-12,1607.0,Southwestern
2014-01-19,70,2014-01-19,1607.0,Southwestern
2014-01-26,46,2014-01-26,1607.0,Southwestern
2014-02-02,48,2014-02-02,1607.0,Southwestern
2014-02-09,51,2014-02-09,1607.0,Southwestern
2014-02-16,50,2014-02-16,1607.0,Southwestern
2014-02-23,56,2014-02-23,1607.0,Southwestern
2014-03-02,38,2014-03-02,1607.0,Southwestern
2014-03-09,48,2014-03-09,1607.0,Southwestern
2014-03-16,45,2014-03-16,1607.0,Southwestern
2014-03-23,59,2014-03-23,1607.0,Southwestern
2014-03-30,64,2014-03-30,1607.0,Southwestern
2014-04-06,58,2014-04-06,1607.0,Southwestern
2014-04-13,65,2014-04-13,1607.0,Southwestern
2014-04-20,52,2014-04-20,1607.0,Southwestern
2014-04-27,51,2014-04-27,1607.0,Southwestern
2014-05-04,52,2014-05-04,1607.0,Southwestern
2014-05-11,71,2014-05-11,1607.0,Southwestern
2014-05-18,52,2014-05-18,1607.0,Southwestern
2014-05-25,78,2014-05-25,1607.0,Southwestern
2014-06-01,77,2014-06-01,1607.0,Southwestern
2014-06-08,71,2014-06-08,1607.0,Southwestern
2014-06-15,62,2014-06-15,1607.0,Southwestern
2014-06-22,94,2014-06-22,1607.0,Southwestern
2014-06-29,74,2014-06-29,1607.0,Southwestern
2014-07-06,221,2014-07-06,1607.0,Southwestern
2014-07-13,76,2014-07-13,1607.0,Southwestern
2014-07-20,69,2014-07-20,1607.0,Southwestern
2014-07-27,56,2014-07-27,1607.0,Southwestern
2014-08-03,63,2014-08-03,1607.0,Southwestern
2014-08-10,67,2014-08-10,1607.0,Southwestern
2014-08-17,76,2014-08-17,1607.0,Southwestern
2014-08-24,86,2014-08-24,1607.0,Southwestern
2014-08-31,74,2014-08-31,1607.0,Southwestern
2014-09-07,73,2014-09-07,1607.0,Southwestern
2014-09-14,97,2014-09-14,1607.0,Southwestern
2014-09-21,82,2014-09-21,1607.0,Southwestern
2014-09-28,61,2014-09-28,1607.0,Southwestern
2014-10-05,59,2014-10-05,1607.0,Southwestern
2014-10-12,54,2014-10-12,1607.0,Southwestern
2014-10-19,55,2014-10-19,1607.0,Southwestern
2014-10-26,70,2014-10-26,1607.0,Southwestern
2014-11-02,54,2014-11-02,1607.0,Southwestern
2014-11-09,55,2014-11-09,1607.0,Southwestern
2014-11-16,47,2014-11-16,1607.0,Southwestern
2014-11-23,59,2014-11-23,1607.0,Southwestern
2014-11-30,67,2014-11-30,1607.0,Southwestern
2014-12-07,76,2014-12-07,1607.0,Southwestern
2014-12-14,49,2014-12-14,1607.0,Southwestern
2014-12-21,55,2014-12-21,1607.0,Southwestern
2014-12-28,49,2014-12-28,1607.0,Southwestern
2015-01-04,74,2015-01-04,1607.0,Southwestern
2015-01-11,26,2015-01-11,1607.0,Southwestern
2015-01-18,43,2015-01-18,1607.0,Southwestern
2015-01-25,43,2015-01-25,1607.0,Southwestern
2015-02-01,52,2015-02-01,1607.0,Southwestern
2015-02-08,55,2015-02-08,1607.0,Southwestern
2015-02-15,36,2015-02-15,1607.0,Southwestern
2015-02-22,45,2015-02-22,1607.0,Southwestern
2015-03-01,40,2015-03-01,1607.0,Southwestern
2015-03-08,56,2015-03-08,1607.0,Southwestern
2015-03-15,65,2015-03-15,1607.0,Southwestern
2015-03-22,73,2015-03-22,1607.0,Southwestern
2015-03-29,71,2015-03-29,1607.0,Southwestern
2015-04-05,61,2015-04-05,1607.0,Southwestern
2015-04-12,73,2015-04-12,1607.0,Southwestern
2015-04-19,91,2015-04-19,1607.0,Southwestern
2015-04-26,75,2015-04-26,1607.0,Southwestern
2015-05-03,83,2015-05-03,1607.0,Southwestern
2015-05-10,78,2015-05-10,1607.0,Southwestern
2015-05-17,89,2015-05-17,1607.0,Southwestern
2015-05-24,55,2015-05-24,1607.0,Southwestern
2015-05-31,57,2015-05-31,1607.0,Southwestern
2015-06-07,55,2015-06-07,1607.0,Southwestern
2015-06-14,77,2015-06-14,1607.0,Southwestern
2015-06-21,85,2015-06-21,1607.0,Southwestern
2015-06-28,76,2015-06-28,1607.0,Southwestern
2015-07-05,93,2015-07-05,1607.0,Southwestern
2015-07-12,85,2015-07-12,1607.0,Southwestern
2015-07-19,85,2015-07-19,1607.0,Southwestern
2015-07-26,66,2015-07-26,1607.0,Southwestern
2015-08-02,88,2015-08-02,1607.0,Southwestern
2015-08-09,90,2015-08-09,1607.0,Southwestern
2015-08-16,74,2015-08-16,1607.0,Southwestern
2015-08-23,80,2015-08-23,1607.0,Southwestern
2015-08-30,110,2015-08-30,1607.0,Southwestern
2015-09-06,78,2015-09-06,1607.0,Southwestern
2015-09-13,99,2015-09-13,1607.0,Southwestern
2015-09-20,90,2015-09-20,1607.0,Southwestern
2015-09-27,108,2015-09-27,1607.0,Southwestern
2015-10-04,71,2015-10-04,1607.0,Southwestern
2015-10-11,86,2015-10-11,1607.0,Southwestern
2015-10-18,78,2015-10-18,1607.0,Southwestern
2015-10-25,49,2015-10-25,1607.0,Southwestern
2015-11-01,56,2015-11-01,1607.0,Southwestern
2015-11-08,89,2015-11-08,1607.0,Southwestern
2015-11-15,110,2015-11-15,1607.0,Southwestern
2015-11-22,82,2015-11-22,1607.0,Southwestern
2015-11-29,61,2015-11-29,1607.0,Southwestern
2015-12-06,88,2015-12-06,1607.0,Southwestern
2015-12-13,62,2015-12-13,1607.0,Southwestern
2015-12-20,85,2015-12-20,1607.0,Southwestern
2015-12-27,71,2015-12-27,1607.0,Southwestern
2016-01-03,47,2016-01-03,1607.0,Southwestern
2016-01-10,61,2016-01-10,1607.0,Southwestern
2016-01-17,71,2016-01-17,1607.0,Southwestern
2016-01-24,72,2016-01-24,1607.0,Southwestern
2016-01-31,75,2016-01-31,1607.0,Southwestern
2016-02-07,62,2016-02-07,1607.0,Southwestern
2016-02-14,59,2016-02-14,1607.0,Southwestern
2016-02-21,51,2016-02-21,1607.0,Southwestern
2016-02-28,81,2016-02-28,1607.0,Southwestern
2016-03-06,62,2016-03-06,1607.0,Southwestern
2016-03-13,103,2016-03-13,1607.0,Southwestern
2016-03-20,69,2016-03-20,1607.0,Southwestern
2016-03-27,79,2016-03-27,1607.0,Southwestern
2016-04-03,97,2016-04-03,1607.0,Southwestern
2016-04-10,105,2016-04-10,1607.0,Southwestern
2016-04-17,88,2016-04-17,1607.0,Southwestern
2016-04-24,102,2016-04-24,1607.0,Southwestern
2016-05-01,112,2016-05-01,1607.0,Southwestern
